,SIC,Horizontal,"CAR(-1, +1)","CAR(-2, +2)",Crossborder,Cash,Leverage,Acquiror size,Date (years)
2860,3663,1,0.0613531,0.0327154,1,0,0.1804337,8.076,2012
2861,3420,0,0.0728092,0.0922126,1,0,1.1075047,637.68,2008
2862,3420,0,-0.004158,0.0186344,0,0,0.8697234,894.337,2011
2863,3420,0,0.0190558,0.0384813,0,0,0.9270116,758.846,2011
2864,6211,0,-0.109516,-0.181911,1,1,0.3625827,576.556,2015
2865,6211,0,-0.019405,-0.01014,1,1,0.4743822,818.869,2014
2866,6211,0,0.055502,0.0475861,1,1,0.4118759,808.598,2013
2867,7370,0,0.0862273,0.0570799,1,1,0.3478497,931.365,2008
2868,7370,0,0.0780112,0.1193766,0,1,0.4907185,950.296,2009
2869,4922,0,0.0089111,0.0636225,1,0,0.3656754,4.816,2009
2870,9995,0,-0.000299,0.0112553,0,0,0.0746373,100.122,2013
2871,4210,0,-0.021268,-0.044879,1,0,0.6921451,257.728,2015
2872,5031,1,-0.064246,-0.077196,1,0,0.8446231,379.747,2006
2873,6798,0,-0.003007,-0.017468,1,0,0.6358969,180.072,2015
2874,3990,0,0.0465888,0.0496604,1,0,0.533177,135.532,2015
2875,3990,0,0.0497376,-0.002003,1,0,0.5513847,103.21,2008
2876,3990,0,0.016909,-0.02863,1,1,0.5513847,473.26,2008
2877,4922,1,-0.004261,-0.019362,1,0,0.5313642,5759.9,2012
2878,4922,1,0.0016211,-0.007261,1,0,0.5266003,5718.342,2012
2879,4922,0,-0.033049,-0.04513,1,1,0.4793471,4660.168,2014
2880,3721,0,0.0019254,0.0118575,0,0,0.8402075,93610.55,2014
2881,3721,0,-0.028358,-0.048873,1,1,0.9517389,48836.409,2010
2882,3721,0,0.0080291,0.0094223,1,0,0.8124511,62375.177,2006
2883,3721,0,0.0205378,0.030341,0,0,0.8498012,56982.681,2008
2884,3721,0,-0.032233,-0.005185,0,0,0.8307627,63230.707,2006
2885,3721,0,0.0188204,0.0369419,1,0,0.9328766,56735.1,2013
2886,3721,0,-0.015113,-0.059523,1,0,0.8458218,32647.759,2008
2887,3721,0,0.0006009,0.0137774,0,0,0.8402075,93821.96,2014
2888,3721,1,-0.019514,-0.000881,0,0,0.9874186,155702.55,2017
2889,3721,0,0.0305333,0.0093537,1,0,0.8531191,41272.337,2008
2890,3721,0,-0.019441,-0.011682,1,0,0.8473536,62425.805,2008
2891,3721,0,0.0081032,-0.011263,1,0,1.0149488,37761.353,2009
2892,3721,0,0.0309806,0.030652,1,0,0.9548921,55489.584,2012
2893,3721,0,-0.013334,-0.008944,1,0,0.9758291,87760.991,2016
2894,3721,0,-0.036284,-0.040566,1,0,0.9277897,52479.981,2012
2895,3721,0,0.0058496,0.0199943,1,0,0.8381555,95795.105,2014
2896,3721,0,0.0179218,-0.009527,1,0,0.9517389,46840.143,2010
2897,3721,0,0.0172199,0.00227,1,0,0.9417248,52602.082,2011
2898,3721,0,-0.010572,0.0258859,1,0,0.9302076,52568.378,2010
2899,3721,0,-0.010401,-0.022426,1,0,0.8402075,98627.546,2014
2900,3721,1,0.0102087,-0.023548,1,0,1.0091977,38016.46,2009
2901,3721,0,0.0044745,-0.041654,1,0,1.0091977,32221.401,2009
2902,4899,0,-0.015807,-0.001136,1,0,0.3075631,258.018,2013
2903,4899,0,-0.14916,-0.194062,1,0,0.2865374,273.959,2013
2904,1311,1,0.0522053,0.0367129,1,0,0.4279867,1024.177,2006
2905,3533,0,0.0127133,0.0586347,1,0,0.1735948,196.409,2007
2906,5311,1,-0.037571,-0.028949,1,1,0.8677612,509.951,2006
2907,1311,1,0.1433924,0.1314699,1,0,0.5852869,1995.65,2014
2908,3674,1,0.1800996,0.2540311,0,0,0.5062702,263.682,2006
2909,3674,1,-0.15235,-0.015929,1,0,0.2967534,40.48,2009
2910,3674,1,0.0538541,0.0392251,1,0,0.2999864,145.297,2008
2911,5940,0,-0.009345,-0.018204,1,0,0.5805893,110.368,2010
2912,5940,0,0.0114944,0.0384401,1,0,0.6184718,41.95,2013
2913,5661,0,0.1651871,0.1214812,1,1,0.5640641,638.63,2015
2914,1389,0,-0.024935,0.1485868,1,0,0.4498602,90.165,2009
2915,1389,0,-0.020752,-0.05277,1,1,0.4154332,129.793,2007
2916,7370,0,-0.000468,-0.019908,1,1,0.6719714,1964.23,2012
2917,7370,0,-0.007862,-0.002853,1,0,0.9224377,3584.467,2014
2918,7370,0,0.027854,0.0188718,1,0,0.9613168,2025.955,2012
2919,7370,0,0.0073086,-0.039604,0,0,0.2445119,284.087,2015
2920,5940,0,-0.03752,-0.044648,1,1,1.0300752,84.324,2011
2921,3714,0,0.0159925,0.014233,0,0,0.5380347,4335.221,2010
2922,3714,0,0.0131573,0.0034574,0,0,0.5068133,11647.38,2013
2923,3714,1,0.001406,0.0188355,0,1,0.5483871,4699.269,2010
2924,3714,1,-0.010565,-0.022247,1,1,0.526427,13587.233,2015
2925,2082,1,0.0729013,0.1093656,1,0,0.2788171,599.635,2007
2926,6020,0,0.0016511,-0.029443,1,0,0.9005651,1068.887,2014
2927,6020,0,-0.034799,-0.001272,1,0,0.8953379,1036.065,2007
2928,6020,0,0.0124893,-0.012049,1,0,0.8953379,1041.973,2007
2929,6798,0,-0.024808,-0.042904,1,0,0.5992562,11295.603,2010
2930,6798,0,-0.002702,-0.012944,1,1,0.6300358,15428.536,2012
2931,6798,0,-0.011566,-0.01798,1,1,0.5864695,20053.959,2016
2932,6798,0,-0.017446,-0.004757,0,0,0.6300358,15717.682,2012
2933,6798,0,0.0016112,0.0029518,1,0,0.5992562,12241.78,2010
2934,3845,0,-0.003527,-0.000881,1,0,0.6211125,19438.786,2015
2935,3845,0,0.0173955,0.0336094,1,0,0.5267822,8540.157,2010
2936,3845,0,-0.007883,-0.035832,1,0,0.5091168,11719.791,2011
2937,3845,1,-0.018107,-0.003714,1,1,0.6120623,14325.248,2013
2938,3845,0,0.0105997,-0.000742,0,1,0.6,18095.912,2014
2939,3845,0,0.0062786,-0.000316,1,0,0.5662813,7832.783,2012
2940,3845,1,0.0151884,-0.00394,1,0,0.466745,8635.51,2012
2941,3845,0,-0.016163,0.046079,1,0,0.5080396,22669.518,2007
2942,3845,0,0.0325458,0.008772,1,0,0.4995333,23922.298,2007
2943,3845,0,-0.031436,-0.063286,1,0,0.5160753,18835.475,2008
2944,3845,0,0.00838,0.0459052,1,0,0.5117066,24968.896,2007
2945,3845,0,-0.020711,-0.050122,1,1,0.5091168,10138.911,2011
2946,3845,0,0.0104107,0.0240316,1,1,0.6,17075.742,2014
2947,3845,0,-0.054339,-0.001374,0,0,0.4739489,11051.217,2009
2948,3845,0,0.0302315,0.0531948,1,0,0.4895155,11166.295,2011
2949,3845,0,-0.016848,-0.03052,0,0,0.4995333,23360.353,2007
2950,3845,1,-0.017387,-0.008096,1,0,0.5662813,7946.302,2012
2951,3845,0,-0.006863,-0.027822,0,1,0.5091168,9810.496,2010
2952,3845,0,0.0099859,-0.041226,1,0,0.5145731,12108.033,2009
2953,3845,0,0.0089848,0.0028355,1,0,0.5091168,9576.483,2010
2954,3845,1,0.0039485,0.0089817,0,0,0.605395,18038.841,2014
2955,3845,1,-0.00181,0.0022848,1,0,0.5959285,7661.249,2012
2956,3845,0,-0.022303,-0.018874,1,0,0.6211125,22339.303,2015
2957,7370,0,-0.014042,0.0016518,0,1,0.1992629,863.246,2012
2958,7370,0,0.0037306,0.0022212,1,0,0.4265335,1371.013,2014
2959,7370,0,0.107462,0.1771776,1,0,0.3418054,219.046,2009
2960,7370,0,-0.006531,-0.039338,1,0,0.3049324,451.022,2010
2961,7370,0,-0.003775,-0.014527,0,0,0.219642,660.623,2011
2962,7370,0,-0.005495,0.0060719,1,0,0.2230854,236.228,2006
2963,7370,0,-0.062434,-0.042288,0,0,0.1888353,834.682,2011
2964,7370,0,-0.043437,-0.004415,1,1,0.1966628,1021.331,2012
2965,7370,0,-0.07154,-0.052184,1,0,0.2508192,323.345,2008
2966,7370,0,0.0513627,0.0458817,1,0,0.4282708,1350.221,2014
2967,7370,0,0.0445714,0.0971498,0,1,0.2189864,489.103,2010
2968,7370,0,-0.065032,-0.058068,0,1,0.3907163,1087.469,2013
2969,7370,0,0.0311233,-0.035359,0,1,0.2226983,254.49,2006
2970,7370,0,0.0173774,0.0161251,1,1,0.2226983,276.337,2006
2971,7370,0,0.0002787,-0.039209,0,1,0.4512551,1022.41,2013
2972,2090,0,0.0324042,-0.027118,0,0,0.502485,497.158,2013
2973,2090,0,0.0120435,0.0349587,1,0,0.502485,165.675,2013
2974,2090,0,-0.014249,0.004132,1,1,0.5179092,853.598,2013
2975,3845,1,0.056655,0.0813224,0,1,0.1361083,118.11,2006
2976,2621,1,0.2152282,0.2167914,0,0,0.7954886,1258.475,2007
2977,2750,0,0.0596081,0.0470935,1,0,0.4820557,475.916,2007
2978,2750,0,-0.031987,-0.065098,1,0,0.5377904,409.338,2008
2979,2750,0,0.0127625,-0.003506,1,1,0.5083026,387.032,2008
2980,2750,0,0.037689,0.0096086,1,1,0.5083026,347.524,2008
2981,2750,0,-0.008706,0.0080527,0,1,0.4887199,460.996,2006
2982,7990,0,-0.066329,-0.035825,1,1,0.88324,2211.543,2016
2983,7990,0,-0.031846,-0.039073,1,0,0.7421143,4402.059,2006
2984,7990,0,0.0207091,0.0189431,1,1,0.7535003,819.579,2011
2985,7990,0,0.0950632,-0.004211,1,0,0.7624107,684.918,2012
2986,7990,0,-0.015281,0.0465507,1,1,0.7465252,812.138,2009
2987,3990,0,-0.022639,-0.042981,0,0,0.4554904,1799.696,2006
2988,3990,0,0.0136601,0.0246552,1,0,0.5092593,1590.672,2006
2989,3990,0,-0.058748,0.0125333,0,0,0.5092593,1832.236,2006
2990,3990,0,-0.010711,-0.006563,1,0,0.4508043,130.858,2007
2991,3990,0,0.0150565,0.0276857,1,0,0.4481135,1615.849,2008
2992,3990,0,0.019365,0.0103966,1,0,0.4106085,1700.651,2006
2993,3990,0,0.0279927,0.0080915,0,0,0.4245582,1483.868,2010
2994,3990,0,-0.045533,-0.046685,1,0,0.4106085,1720.734,2006
2995,3990,0,-0.031481,-0.041461,0,0,0.4508043,1901.681,2007
2996,3990,0,-0.00853,0.0196639,1,0,0.4106085,1730.319,2006
2997,3990,0,0.0029062,-0.018507,1,0,0.4535206,1709.253,2006
2998,3990,0,0.0062851,0.0178738,1,1,0.3696555,1519.74,2012
2999,3990,0,-0.003598,-0.007115,0,0,0.4508043,1927.913,2006
3000,3990,0,0.0240966,0.041848,0,0,0.3991657,1535.927,2010
3001,3990,0,0.0004214,0.0169936,1,0,0.4619535,1586.9,2007
3002,3990,0,0.0053672,0.0195571,0,0,0.4003869,1628.224,2009
3003,3990,0,0.0047563,-0.010695,0,0,0.4554904,1671.638,2006
3004,6798,0,-0.006002,-0.002706,1,0,0.583944,1410.59,2010
3005,6798,0,-0.015311,-0.03775,1,0,0.6158842,2835.757,2006
3006,6798,0,0.000146,-0.001655,1,1,0.5764555,2124.903,2013
3007,1311,1,-0.037753,-0.056992,1,0,0.5270671,2764.765,2014
3008,1311,0,-0.003279,-0.019131,1,0,0.3171975,1349.126,2008
3009,1311,1,0.0243054,-0.007335,1,0,0.2847755,748.934,2007
3010,1311,1,-0.004084,0.0035236,1,0,0.3837052,1445.141,2012
3011,1311,0,0.0228648,0.0394486,1,1,0.5471588,1902.39,2013
3012,1311,1,0.036927,-0.004683,1,1,0.2847755,807.609,2007
3013,1311,0,0.0037727,0.0070584,1,0,0.5471588,1901.892,2013
3014,1311,1,-0.045386,-0.041313,1,0,0.5425567,2640.373,2014
3015,1311,1,0.0271358,0.011668,1,0,0.1623177,941.535,2007
3016,1311,1,0.0134548,0.006628,1,0,0.3837052,1611.268,2012
3017,1311,1,-0.044415,-0.022652,1,0,0.3611046,1155.411,2011
3018,1311,1,-0.009452,0.0115392,1,0,0.3709141,1230.764,2012
3019,1311,0,0.0033714,0.0017922,1,1,0.3763822,1927.811,2013
3020,6020,0,0.0087744,0.0338642,1,0,0.9210492,306.064,2014
3021,6020,0,0.0005207,-0.020042,1,0,0.9319731,195.788,2013
3022,7370,0,-0.064857,-0.046785,1,0,0.3424972,17.48,2013
3023,7370,0,0.2220673,0.0616451,1,0,0.2945822,9.845,2011
3024,7370,0,0.6865664,0.5337278,1,1,0.3440606,17.03,2012
3025,7370,0,-0.002357,-0.067419,1,1,0.1997399,14.544,2010
3026,7370,0,0.1460149,0.0300272,1,0,0.1997399,12.307,2010
3027,7370,0,0.0153018,-0.119498,1,0,0.1146708,28.263,2008
3028,3510,0,0.0574625,0.0390966,1,1,0.5361584,891.498,2014
3029,3510,0,0.0161714,-0.009872,1,1,0.5819124,915.191,2015
3030,3510,0,0.0197443,0.0268671,0,1,0.6096934,890.824,2012
3031,3510,0,-0.00829,-0.015574,0,1,0.5547621,707.737,2011
3032,3510,0,0.0617087,0.0383759,0,1,0.5923344,787.956,2008
3033,8351,0,-0.013692,0.0038972,1,0,0.4299317,1018.458,2006
3034,8351,1,0.3413641,0.3591561,1,0,0.4022621,974.149,2008
3035,7370,0,-0.170467,-0.19122,1,0,0.4031623,405.39,2014
3036,5065,1,0.0199641,0.0223712,1,1,0.7423132,634.238,2006
3037,5065,1,-0.049604,-0.053582,1,0,0.6573981,1285.859,2007
3038,7381,0,-0.001581,-0.006636,0,0,0.6830514,1068.588,2010
3039,7381,0,-0.017032,-0.009519,0,0,0.8009773,1230.498,2009
3040,7381,0,-0.018533,0.0102045,0,1,0.7333163,1171.243,2012
3041,7381,0,0.0178375,0.0278467,0,0,0.5239025,1243.999,2009
3042,7381,0,-0.097506,-0.102523,0,0,0.7802566,1429.24,2013
3043,7381,0,0.0117406,-0.014818,0,0,0.6983101,1103.773,2010
3044,7381,0,0.0008025,-0.001334,0,0,0.6983101,1196.579,2010
3045,5812,1,-0.009115,-0.01206,0,0,0.8304064,2661.041,2013
3046,2834,1,0.0015913,0.0009079,1,0,0.6039742,58150.518,2007
3047,2834,1,0.0169789,-0.003961,1,0,0.4845872,50036.641,2011
3048,2834,1,0.0097535,-0.021582,1,0,0.498704,56264.609,2012
3049,2834,1,0.0351459,0.0440093,1,0,0.5356854,45503.114,2009
3050,2834,0,-0.03981,-0.036322,1,0,0.5193996,103383.7,2015
3051,2834,0,0.0004168,0.0001743,0,0,0.5437414,123378.5,2016
3052,2834,0,0.0003487,-0.005778,1,0,0.4984381,46386.481,2010
3053,2834,0,-0.002413,0.0976331,0,0,0.5409665,84896.181,2014
3054,2834,0,0.0277319,0.0116142,1,0,0.5560461,103815.91,2015
3055,2834,0,-0.021515,0.0497453,0,0,0.5455605,84780.066,2014
3056,2834,0,-0.021986,-0.035243,1,1,0.5988224,41136.426,2008
3057,2834,0,0.0214313,0.028888,1,1,0.5988224,43491.768,2008
3058,2834,0,0.0311856,0.0251497,1,1,0.5578419,39994.022,2009
3059,2834,0,0.0096851,0.0067371,1,0,0.5456722,103890.43,2016
3060,2834,1,-0.043065,-0.01413,1,0,0.5214684,108954.63,2015
3061,2834,0,0.008332,-0.004541,1,1,0.4984381,45717.693,2010
3062,2834,1,-0.010274,-0.023432,1,0,0.6052032,85597.563,2014
3063,2834,1,-0.020439,-0.016713,0,1,0.5560461,110600.15,2015
3064,4522,0,0.0411977,0.0467915,0,0,0.4375964,1628.774,2012
3065,4522,0,-0.001987,-0.028001,1,0,0.4370897,889.853,2007
3066,4522,1,0.0483174,0.0999845,0,0,0.476367,634.078,2009
3067,7372,1,0.4548157,0.5179174,1,0,0.5127667,703.272,2012
3068,7372,0,0.0987267,0.1093,0,0,0.4800108,869.353,2013
3069,7372,1,0.0238024,0.047833,1,0,0.5195318,798.815,2015
3070,7372,1,0.0626345,0.0882338,0,0,0.5660646,780.924,2011
3071,7372,1,0.0075199,0.0005972,1,0,0.484142,681.406,2014
3072,7372,0,0.0296764,0.0416413,0,1,0.4679537,723.503,2013
3073,7372,1,0.0218834,0.0023397,1,0,0.5660646,744.827,2011
3074,3674,1,-0.069624,-0.095885,1,1,0.1948946,11728.776,2008
3075,3674,1,0.00662,0.0444662,1,1,0.210057,157553.16,2010
3076,3674,0,-0.022417,-0.035812,0,0,0.2568708,17471.7,2011
3077,3674,1,0.0213068,0.0343302,1,1,0.2169801,13060.738,2009
3078,3674,0,-0.003471,0.0361932,1,1,0.1789553,10063.62,2009
3079,3674,1,0.0535796,0.1043498,1,0,0.208919,19193.867,2010
3080,3674,1,0.0038332,-0.008243,1,0,0.1674262,17355.28,2007
3081,3674,0,0.0047531,0.0387417,0,0,0.2769799,15910.9,2014
3082,3674,0,-0.080291,-0.097609,1,1,0.1315021,16048.179,2006
3083,3674,1,0.0107817,0.0059822,1,1,0.1674262,17842.18,2007
3084,3674,1,0.1050839,0.1260547,0,0,0.210057,15529.112,2010
3085,3674,1,-0.015896,0.0096941,0,1,0.2666337,20401.023,2011
3086,3674,1,0.0433614,0.0388353,0,1,0.2955032,15499.83,2013
3087,3674,1,-0.042577,0.0076053,1,1,0.1657737,12588.939,2008
3088,3674,1,0.0334966,0.1050836,1,1,0.2409475,15611.4,2010
3089,6211,1,-0.068845,-0.098399,0,0,0.77936,954.771,2009
3090,7373,0,-0.004994,-0.022445,1,0,0.6758449,2658.276,2009
3091,7373,0,-0.008625,0.0045093,1,0,0.5988345,3323.98,2013
3092,7373,1,0.0055892,0.0203588,0,0,0.7007577,2655.632,2010
3093,7373,0,0.003209,0.0105913,1,0,0.532003,5962.185,2015
3094,7373,1,0.0563561,0.0139742,1,0,0.5230698,2808.061,2010
3095,7373,0,-0.033451,-0.018564,1,0,0.8020389,2869.964,2008
3096,7373,0,0.0476026,0.027457,1,0,0.6993625,2805.461,2009
3097,7373,0,0.0064219,0.0221316,1,0,0.5502118,2591.71,2010
3098,7373,0,-0.017555,-0.009057,1,0,0.58125,2589.685,2011
3099,7373,0,0.013232,0.0209623,1,0,0.6859072,2882.773,2010
3100,7373,0,-0.002837,-0.005337,1,0,0.5328587,5461.898,2014
3101,7373,0,0.0056792,0.0067093,1,0,0.5328587,5557.91,2015
3102,3576,0,-0.253282,-0.242731,1,1,0.3848598,3146.833,2008
3103,3576,0,-0.193625,-0.145295,1,0,0.494447,1618.493,2006
3104,3576,0,0.0516083,0.0453913,1,1,0.4778351,1272.306,2006
3105,3576,0,0.0109494,0.0468173,1,0,0.3550427,5085.088,2015
3106,3576,0,-0.075708,-0.078098,1,0,0.3601279,4090.424,2016
3107,3576,0,0.0749286,0.0485071,1,0,0.3158458,2410.534,2007
3108,3576,0,0.0385813,-0.003907,1,0,0.3365062,2591.233,2008
3109,3576,0,-0.001686,-0.01137,1,0,0.3512847,4013.309,2014
3110,3576,0,0.030728,0.0562012,1,0,0.373385,2784.284,2012
3111,1381,0,0.0634761,0.1125176,0,1,0.2898865,367.12,2007
3112,1381,1,-0.043963,-0.114865,1,0,0.2841436,463.631,2007
3113,8050,0,-8.5e-05,0.0462617,1,0,0.6825047,3310.148,2006
3114,8050,0,-0.012225,-0.046515,1,0,0.7845105,4959.687,2014
3115,8050,0,0.0113763,0.0142337,1,0,0.7818894,3229.818,2013
3116,8050,0,0.0187363,0.0506471,1,0,0.7845105,3612.031,2014
3117,8050,0,-0.021544,-0.061792,1,0,0.7624249,3168.291,2011
3118,8050,0,0.0105358,0.0126071,1,0,0.7818894,3404.536,2013
3119,8050,0,-0.004641,-0.011605,1,0,0.6037323,4681.134,2006
3120,8050,0,0.005541,-0.012824,1,0,0.7658098,2577.271,2011
3121,8050,0,-0.00989,-0.001469,1,0,0.7552795,1944.182,2009
3122,8050,0,-0.003549,0.0059406,1,0,0.6037323,4773.967,2006
3123,8050,0,-0.007543,0.0147655,1,0,0.767086,1935.8,2012
3124,8050,0,0.0381859,0.0682801,1,0,0.7773331,3072.943,2013
3125,6411,1,-0.007051,0.0027181,1,0,0.8083052,164.292,2007
3126,6411,0,-0.033649,-0.057629,1,1,0.8040098,150.259,2006
3127,1531,0,0.0498716,0.0154166,1,0,0.4766141,209.355,2010
3128,1531,0,0.0520042,-0.016877,0,0,0.4780647,188.737,2010
3129,1531,0,-0.118671,-0.102999,1,0,0.6291124,471.053,2007
3130,6035,0,-0.106776,-0.116904,1,0,0.8169674,592.489,2011
3131,6035,0,0.0039666,0.0002167,1,1,0.8140653,591.562,2010
3132,3559,0,-0.037343,-0.070232,0,1,0.1331672,740.427,2014
3133,3559,0,0.0347273,0.0026279,0,1,0.1731396,757.61,2014
3134,3559,0,-0.026581,0.0608739,1,0,0.1853885,8012.747,2012
3135,3559,0,-0.009569,-0.004555,1,1,0.1309116,653.605,2013
3136,3559,0,0.0208243,0.0176286,1,0,0.316776,1016.488,2006
3137,6411,1,-0.003548,0.0129779,1,0,0.4397995,3299.959,2007
3138,6411,1,-0.021322,-0.021714,1,0,0.4859681,3941.458,2007
3139,6411,0,0.0314095,0.0532204,1,0,0.4335323,2334.357,2008
3140,6411,1,-0.026673,0.0098075,1,0,0.4335323,2866.236,2008
3141,6411,0,-0.028299,-0.046272,1,0,0.3947184,2508.31,2010
3142,6411,1,0.0266806,0.0347842,1,0,0.4225841,2685.499,2008
3143,6411,0,0.0180789,0.0205925,1,0,0.4251031,2720.186,2008
3144,6411,1,0.0104939,0.0218474,1,0,0.3796151,3384.993,2011
3145,6411,1,0.0106045,0.0198979,1,0,0.4244431,4416.021,2013
3146,6411,1,-0.00344,-0.006609,1,0,0.573985,4776.349,2015
3147,6411,0,-0.011219,0.0030868,1,0,0.5181877,4766.582,2006
3148,6411,0,0.0232145,0.0229166,1,0,0.4335323,2533.024,2008
3149,6411,1,-0.004722,-0.007855,1,0,0.3688521,2831.699,2011
3150,6411,0,-0.04529,-0.00638,1,0,0.4572508,3558.936,2007
3151,6411,0,0.0124219,0.0158184,1,0,0.4225841,2829.819,2008
3152,6411,0,0.0204126,-0.022013,1,0,0.3841636,2860.661,2010
3153,6411,1,0.0010902,-0.003365,1,0,0.5735372,4647.181,2015
3154,6411,1,-0.018396,-0.008582,1,0,0.4397995,3377.017,2007
3155,6411,1,0.0266896,0.0281129,1,0,0.4251031,2746.923,2008
3156,6411,1,0.0266005,0.0205129,1,0,0.4251031,2710.335,2008
3157,6411,1,0.001366,-0.026351,1,0,0.4397995,3393.902,2008
3158,6411,1,0.0187686,0.0059592,1,0,0.4397995,3399.53,2007
3159,6411,0,0.0297965,0.0420642,1,0,0.3725695,3697.389,2011
3160,6411,1,0.005155,0.0062117,1,0,0.3680792,3838.608,2011
3161,6411,1,0.0160487,0.0491237,1,0,0.4335323,2490.807,2008
3162,6411,1,-0.072939,-0.024829,1,0,0.4225841,2914.714,2008
3163,6411,1,0.0253109,0.0386586,1,0,0.4251031,2490.807,2008
3164,6411,0,-0.014247,-0.018679,1,0,0.4859681,4031.878,2007
3165,6411,1,0.0161989,0.0352765,1,0,0.4251031,2714.566,2008
3166,6411,0,-0.00051,0.053326,1,0,0.4225841,2793.068,2008
3167,6411,1,0.0026141,0.0102981,1,0,0.5181877,4340.994,2006
3168,6411,0,0.0062772,-0.000189,1,0,0.4397995,3682.432,2007
3169,6411,0,-0.001345,0.0065776,1,0,0.3770254,2854.189,2011
3170,6411,1,0.010376,0.0065888,1,0,0.384112,2558.021,2010
3171,6411,1,-0.008909,0.0128835,1,0,0.4225841,2684.084,2008
3172,6411,1,-0.004107,0.0069781,1,0,0.4472852,4480.706,2014
3173,6411,1,0.004468,0.0381416,1,0,0.4032397,2660.922,2009
3174,6411,0,-0.032798,-0.024872,1,0,0.4572508,3777.861,2007
3175,6411,1,0.0180069,0.0269765,1,0,0.4357362,3821.278,2012
3176,6411,0,0.0067679,0.0064875,1,0,0.4397995,3330.582,2008
3177,6411,0,0.013812,-0.002301,1,0,0.3796151,3266.593,2010
3178,6411,0,0.0168096,0.0269954,1,0,0.4402606,3263.042,2008
3179,6411,0,-0.078721,-0.099729,1,0,0.384112,2523.926,2010
3180,6411,1,-0.009994,-0.010072,1,0,0.5044493,1681.037,2006
3181,6411,1,0.0275539,0.0074102,1,0,0.4572508,1011.238,2007
3182,6411,1,-0.004775,0.0002258,1,0,0.4251031,2490.815,2008
3183,6411,0,-0.033504,-0.033536,1,0,0.4472852,4669.766,2013
3184,6411,1,0.044004,-0.011256,1,0,0.4500242,4408.094,2014
3185,6411,0,-0.024081,-0.03335,1,0,0.5044493,4163.485,2006
3186,6411,1,-0.019577,-0.05159,1,0,0.4402606,2520.411,2008
3187,6411,0,0.0034814,-0.00881,1,0,0.50314,4056.23,2006
3188,6411,0,0.0184906,0.0135039,1,0,0.4572508,3700.676,2007
3189,6411,0,0.0127392,0.0322062,1,0,0.4335323,2463.809,2008
3190,6411,0,0.0020575,0.0136718,1,0,0.3725695,3580.419,2011
3191,6411,1,-0.040943,-0.042053,1,0,0.4572508,3692.256,2007
3192,6411,0,0.0015254,-0.00065,1,0,0.4859681,3926.062,2007
3193,6411,1,-0.002462,-0.007507,1,0,0.4397995,3475.513,2008
3194,6411,1,0.0240444,0.0192528,1,0,0.4859681,3881.561,2007
3195,6411,1,0.0006028,-0.052074,1,0,0.4225841,2805.766,2008
3196,6411,1,-0.036846,-0.019141,1,0,0.5181877,4278.203,2006
3197,6411,0,-0.030698,-0.024971,1,0,0.4572508,3777.861,2007
3198,6411,0,-0.016283,-0.037949,1,0,0.4251031,272.191,2008
3199,6411,1,-0.0144,-0.023551,1,0,0.445242,3676.566,2012
3200,6411,1,-0.006984,0.0264173,1,0,0.4397995,3507.876,2008
3201,6411,1,0.0118705,-0.020167,1,0,0.4402606,3269.076,2008
3202,6411,1,0.0148313,-0.010853,1,0,0.4572508,3535.347,2007
3203,6411,0,0.0478301,0.035445,1,0,0.4397995,3862.463,2007
3204,6411,0,0.0160141,0.0238767,1,1,0.4472852,4346.911,2014
3205,3140,0,0.0613582,0.0785193,1,0,0.6151332,583.429,2011
3206,3140,0,0.0075459,-0.070645,1,0,0.4751914,1074.075,2007
3207,3140,0,0.0442507,-0.092923,1,0,0.5596585,689.945,2010
3208,3140,0,0.0194441,0.0361534,1,0,0.5841803,1011.632,2014
3209,2085,1,-0.000299,0.0446499,0,1,0.6729748,12214.922,2016
3210,2085,0,0.0126999,0.0086519,0,0,0.5269221,11291.102,2014
3211,3826,1,0.3157471,0.305711,1,0,0.520479,1057.016,2007
3212,3826,0,0.0379788,0.0083321,0,0,0.6346682,2595.89,2012
3213,3826,0,-0.030107,-0.017626,1,0,0.6333924,2033.394,2012
3214,3826,0,0.0457997,0.0299526,1,0,0.6289193,2427.661,2011
3215,3826,0,0.0099623,0.0357945,0,0,0.5783894,3040.182,2015
3216,3826,0,-0.004605,0.0278701,1,0,0.659698,2932.585,2011
3217,3826,0,-0.022069,0.0301546,1,0,0.6131861,2736.42,2011
3218,3826,0,0.0139651,-0.00772,1,0,0.5989011,3239.351,2013
3219,3826,0,-0.038197,-0.024909,0,0,0.6131861,2533.591,2010
3220,3826,1,-0.002804,0.0289773,1,1,0.6426621,2108.026,2010
3221,3826,0,0.0183086,0.0246414,1,1,0.6382288,1792.687,2010
3222,3826,1,-0.008496,-0.004811,1,0,0.5717808,4074.201,2014
3223,3510,0,0.0111102,0.006288,1,0,0.6089822,3964.545,2014
3224,3510,0,0.0164095,-0.049115,0,0,0.6262443,4819.381,2015
3225,3510,0,-0.008319,-0.025056,1,0,0.5700856,3117.508,2007
3226,3510,0,-0.013415,-0.021187,0,0,0.6288488,3852.166,2014
3227,3510,0,-0.030138,-0.037148,0,0,0.5718204,2195.434,2007
3228,6020,0,0.0393837,0.0473943,1,0,0.8856806,383.873,2014
3229,6020,0,0.0178199,0.0282889,1,1,0.8952548,263.445,2012
3230,6020,0,-0.057984,-0.066765,1,0,0.9146425,149.137,2009
